country_code,country_name,year,sector,emission_mtco2,per_capita_tco2
KR,South Korea,2021,TRANSPORT,57.31,18.04
KR,South Korea,2021,RESIDENTIAL AND OTHER SECTORS,30.87,18.04
KR,South Korea,2021,WASTE,5.31,18.04
KR,South Korea,2021,FUGITIVE EMISSIONS FROM FUELS,0.05,18.04
KR,South Korea,2021,INDUSTRIAL PROCESSES,5.44,18.04
KR,South Korea,2022,ENERGY INDUSTRIES,102.75,18.38
KR,South Korea,2022,MANUFACTURING INDUSTRIES AND CONSTRUCTION,63.68,18.38
KR,South Korea,2022,TRANSPORT,52.1,18.38
KR,South Korea,2022,RESIDENTIAL AND OTHER SECTORS,31.1,18.38
KR,South Korea,2022,WASTE,271.9,18.38
KR,South Korea,2022,FUGITIVE EMISSIONS FROM FUELS,1.5,18.38
KR,South Korea,2022,INDUSTRIAL PROCESSES,37.53,18.38
KR,South Korea,2023,ENERGY INDUSTRIES,171.57,19.3
KR,South Korea,2023,MANUFACTURING INDUSTRIES AND CONSTRUCTION,108.49,19.3
KR,South Korea,2023,TRANSPORT,56.27,19.3
KR,South Korea,2023,RESIDENTIAL AND OTHER SECTORS,130.34,19.3
KR,South Korea,2023,WASTE,0.47,19.3
KR,South Korea,2023,FUGITIVE EMISSIONS FROM FUELS,55.04,19.3
KR,South Korea,2023,INDUSTRIAL PROCESSES,66.42,19.3
CA,Canada,1990,ENERGY INDUSTRIES,118.08,9.62
CA,Canada,1990,MANUFACTURING INDUSTRIES AND CONSTRUCTION,92.09,9.62
CA,Canada,1990,TRANSPORT,101.79,9.62
CA,Canada,1990,RESIDENTIAL AND OTHER SECTORS,39.95,9.62
CA,Canada,1990,WASTE,44.01,9.62
CA,Canada,1990,FUGITIVE EMISSIONS FROM FUELS,2.32,9.62
CA,Canada,1990,INDUSTRIAL PROCESSES,87.52,9.62
CA,Canada,1991,ENERGY INDUSTRIES,161.42,9.82
CA,Canada,1991,MANUFACTURING INDUSTRIES AND CONSTRUCTION,95.32,9.82
CA,Canada,1991,TRANSPORT,150.74,9.82
CA,Canada,1991,RESIDENTIAL AND OTHER SECTORS,58.23,9.82
CA,Canada,1991,WASTE,8.99,9.82
CA,Canada,1991,FUGITIVE EMISSIONS FROM FUELS,10.78,9.82
CA,Canada,1991,INDUSTRIAL PROCESSES,10.38,9.82
CA,Canada,1992,ENERGY INDUSTRIES,198.75,9.92
CA,Canada,1992,MANUFACTURING INDUSTRIES AND CONSTRUCTION,109.82,9.92
CA,Canada,1992,TRANSPORT,104.32,9.92
CA,Canada,1992,RESIDENTIAL AND OTHER SECTORS,62.97,9.92
CA,Canada,1992,WASTE,11.8,9.92
CA,Canada,1992,FUGITIVE EMISSIONS FROM FUELS,1.43,9.92
CA,Canada,1992,INDUSTRIAL PROCESSES,12.02,9.92
CA,Canada,1993,ENERGY INDUSTRIES,66.75,9.98
CA,Canada,1993,MANUFACTURING INDUSTRIES AND CONSTRUCTION,69.58,9.98
CA,Canada,1993,TRANSPORT,243.88,9.98
CA,Canada,1993,RESIDENTIAL AND OTHER SECTORS,40.36,9.98
CA,Canada,1993,WASTE,1.9,9.98
CA,Canada,1993,FUGITIVE EMISSIONS FROM FUELS,15.67,9.98
CA,Canada,1993,INDUSTRIAL PROCESSES,65.9,9.98
CA,Canada,1994,ENERGY INDUSTRIES,157.06,10.13
CA,Canada,1994,MANUFACTURING INDUSTRIES AND CONSTRUCTION,212.49,10.13
CA,Canada,1994,TRANSPORT,50.8,10.13
CA,Canada,1994,RESIDENTIAL AND OTHER SECTORS,7.29,10.13
CA,Canada,1994,WASTE,10.17,10.13
CA,Canada,1994,FUGITIVE EMISSIONS FROM FUELS,27.12,10.13
CA,Canada,1994,INDUSTRIAL PROCESSES,46.86,10.13
CA,Canada,1995,ENERGY INDUSTRIES,38.49,10.07
CA,Canada,1995,MANUFACTURING INDUSTRIES AND CONSTRUCTION,194.63,10.07
CA,Canada,1995,TRANSPORT,25.13,10.07
CA,Canada,1995,RESIDENTIAL AND OTHER SECTORS,135.35,10.07
CA,Canada,1995,WASTE,2.17,10.07
CA,Canada,1995,FUGITIVE EMISSIONS FROM FUELS,87.69,10.07
CA,Canada,1995,INDUSTRIAL PROCESSES,24.92,10.07
CA,Canada,1996,ENERGY INDUSTRIES,47.7,10.36
CA,Canada,1996,MANUFACTURING INDUSTRIES AND CONSTRUCTION,181.1,10.36
CA,Canada,1996,TRANSPORT,141.97,10.36
CA,Canada,1996,RESIDENTIAL AND OTHER SECTORS,131.18,10.36
CA,Canada,1996,WASTE,1.57,10.36
CA,Canada,1996,FUGITIVE EMISSIONS FROM FUELS,0.27,10.36
CA,Canada,1996,INDUSTRIAL PROCESSES,19.22,10.36
CA,Canada,1997,ENERGY INDUSTRIES,95.7,10.23
CA,Canada,1997,MANUFACTURING INDUSTRIES AND CONSTRUCTION,120.31,10.23
CA,Canada,1997,TRANSPORT,100.98,10.23
CA,Canada,1997,RESIDENTIAL AND OTHER SECTORS,109.83,10.23
CA,Canada,1997,WASTE,7.83,10.23
CA,Canada,1997,FUGITIVE EMISSIONS FROM FUELS,39.3,10.23
CA,Canada,1997,INDUSTRIAL PROCESSES,42.61,10.23
CA,Canada,1998,ENERGY INDUSTRIES,189.97,10.36
CA,Canada,1998,MANUFACTURING INDUSTRIES AND CONSTRUCTION,177.92,10.36
CA,Canada,1998,TRANSPORT,45.92,10.36
CA,Canada,1998,RESIDENTIAL AND OTHER SECTORS,48.63,10.36
CA,Canada,1998,WASTE,9.25,10.36
CA,Canada,1998,FUGITIVE EMISSIONS FROM FUELS,12.22,10.36
CA,Canada,1998,INDUSTRIAL PROCESSES,39.07,10.36
CA,Canada,1999,ENERGY INDUSTRIES,30.56,10.87
CA,Canada,1999,MANUFACTURING INDUSTRIES AND CONSTRUCTION,107.03,10.87
CA,Canada,1999,TRANSPORT,203.33,10.87
CA,Canada,1999,RESIDENTIAL AND OTHER SECTORS,51.66,10.87
CA,Canada,1999,WASTE,3.66,10.87
CA,Canada,1999,FUGITIVE EMISSIONS FROM FUELS,33.54,10.87
CA,Canada,1999,INDUSTRIAL PROCESSES,119.19,10.87
CA,Canada,2000,ENERGY INDUSTRIES,73.76,10.42
CA,Canada,2000,MANUFACTURING INDUSTRIES AND CONSTRUCTION,71.49,10.42
CA,Canada,2000,TRANSPORT,182.14,10.42
CA,Canada,2000,RESIDENTIAL AND OTHER SECTORS,103.81,10.42
CA,Canada,2000,WASTE,54.61,10.42
CA,Canada,2000,FUGITIVE EMISSIONS FROM FUELS,32.45,10.42
CA,Canada,2000,INDUSTRIAL PROCESSES,8.16,10.42
CA,Canada,2001,ENERGY INDUSTRIES,223.59,10.37
CA,Canada,2001,MANUFACTURING INDUSTRIES AND CONSTRUCTION,56.39,10.37
CA,Canada,2001,TRANSPORT,127.34,10.37
CA,Canada,2001,RESIDENTIAL AND OTHER SECTORS,27.87,10.37
CA,Canada,2001,WASTE,14.18,10.37
CA,Canada,2001,FUGITIVE EMISSIONS FROM FUELS,15.37,10.37
CA,Canada,2001,INDUSTRIAL PROCESSES,58.78,10.37
CA,Canada,2002,ENERGY INDUSTRIES,296.24,10.7
CA,Canada,2002,MANUFACTURING INDUSTRIES AND CONSTRUCTION,66.38,10.7
CA,Canada,2002,TRANSPORT,18.09,10.7
CA,Canada,2002,RESIDENTIAL AND OTHER SECTORS,126.03,10.7
CA,Canada,2002,WASTE,13.41,10.7
CA,Canada,2002,FUGITIVE EMISSIONS FROM FUELS,16.76,10.7
CA,Canada,2002,INDUSTRIAL PROCESSES,3.37,10.7
CA,Canada,2003,ENERGY INDUSTRIES,264.43,10.57
CA,Canada,2003,MANUFACTURING INDUSTRIES AND CONSTRUCTION,31.89,10.57
CA,Canada,2003,TRANSPORT,32.84,10.57
CA,Canada,2003,RESIDENTIAL AND OTHER SECTORS,55.41,10.57
CA,Canada,2003,WASTE,0.92,10.57
CA,Canada,2003,FUGITIVE EMISSIONS FROM FUELS,0.77,10.57
CA,Canada,2003,INDUSTRIAL PROCESSES,147.44,10.57
CA,Canada,2004,ENERGY INDUSTRIES,91.58,10.88
CA,Canada,2004,MANUFACTURING INDUSTRIES AND CONSTRUCTION,154.64,10.88
CA,Canada,2004,TRANSPORT,73.71,10.88
CA,Canada,2004,RESIDENTIAL AND OTHER SECTORS,86.33,10.88
CA,Canada,2004,WASTE,11.26,10.88
CA,Canada,2004,FUGITIVE EMISSIONS FROM FUELS,8.35,10.88
CA,Canada,2004,INDUSTRIAL PROCESSES,123.75,10.88
CA,Canada,2005,ENERGY INDUSTRIES,208.0,10.59
CA,Canada,2005,MANUFACTURING INDUSTRIES AND CONSTRUCTION,102.56,10.59
CA,Canada,2005,TRANSPORT,32.19,10.59
CA,Canada,2005,RESIDENTIAL AND OTHER SECTORS,106.46,10.59
CA,Canada,2005,WASTE,55.69,10.59
CA,Canada,2005,FUGITIVE EMISSIONS FROM FUELS,3.4,10.59
CA,Canada,2005,INDUSTRIAL PROCESSES,26.6,10.59
CA,Canada,2006,ENERGY INDUSTRIES,77.97,10.76
CA,Canada,2006,MANUFACTURING INDUSTRIES AND CONSTRUCTION,142.84,10.76
CA,Canada,2006,TRANSPORT,114.01,10.76
CA,Canada,2006,RESIDENTIAL AND OTHER SECTORS,81.33,10.76
CA,Canada,2006,WASTE,0.83,10.76
CA,Canada,2006,FUGITIVE EMISSIONS FROM FUELS,2.48,10.76
CA,Canada,2006,INDUSTRIAL PROCESSES,123.91,10.76
CA,Canada,2007,ENERGY INDUSTRIES,60.14,10.59
CA,Canada,2007,MANUFACTURING INDUSTRIES AND CONSTRUCTION,207.98,10.59
CA,Canada,2007,TRANSPORT,165.58,10.59
CA,Canada,2007,RESIDENTIAL AND OTHER SECTORS,75.14,10.59
CA,Canada,2007,WASTE,7.25,10.59
CA,Canada,2007,FUGITIVE EMISSIONS FROM FUELS,6.9,10.59
CA,Canada,2007,INDUSTRIAL PROCESSES,12.05,10.59
CA,Canada,2008,ENERGY INDUSTRIES,201.7,10.84
CA,Canada,2008,MANUFACTURING INDUSTRIES AND CONSTRUCTION,31.17,10.84
CA,Canada,2008,TRANSPORT,3.89,10.84
CA,Canada,2008,RESIDENTIAL AND OTHER SECTORS,135.18,10.84
CA,Canada,2008,WASTE,10.82,10.84
CA,Canada,2008,FUGITIVE EMISSIONS FROM FUELS,6.53,10.84
CA,Canada,2008,INDUSTRIAL PROCESSES,158.33,10.84
CA,Canada,2009,ENERGY INDUSTRIES,191.59,10.4
CA,Canada,2009,MANUFACTURING INDUSTRIES AND CONSTRUCTION,114.34,10.4
CA,Canada,2009,TRANSPORT,82.43,10.4
CA,Canada,2009,RESIDENTIAL AND OTHER SECTORS,46.38,10.4
CA,Canada,2009,WASTE,8.48,10.4
CA,Canada,2009,FUGITIVE EMISSIONS FROM FUELS,13.29,10.4
CA,Canada,2009,INDUSTRIAL PROCESSES,68.93,10.4
CA,Canada,2010,ENERGY INDUSTRIES,306.17,11.03
CA,Canada,2010,MANUFACTURING INDUSTRIES AND CONSTRUCTION,81.57,11.03
CA,Canada,2010,TRANSPORT,31.41,11.03
CA,Canada,2010,RESIDENTIAL AND OTHER SECTORS,10.83,11.03
CA,Canada,2010,WASTE,76.99,11.03
CA,Canada,2010,FUGITIVE EMISSIONS FROM FUELS,1.65,11.03
CA,Canada,2010,INDUSTRIAL PROCESSES,48.31,11.03
CA,Canada,2011,ENERGY INDUSTRIES,157.34,11.04
CA,Canada,2011,MANUFACTURING INDUSTRIES AND CONSTRUCTION,223.88,11.04
CA,Canada,2011,TRANSPORT,20.49,11.04
CA,Canada,2011,RESIDENTIAL AND OTHER SECTORS,8.96,11.04
CA,Canada,2011,WASTE,23.25,11.04
CA,Canada,2011,FUGITIVE EMISSIONS FROM FUELS,67.47,11.04
CA,Canada,2011,INDUSTRIAL PROCESSES,56.13,11.04
CA,Canada,2012,ENERGY INDUSTRIES,209.77,11.2
CA,Canada,2012,MANUFACTURING INDUSTRIES AND CONSTRUCTION,71.26,11.2
CA,Canada,2012,TRANSPORT,83.1,11.2
CA,Canada,2012,RESIDENTIAL AND OTHER SECTORS,166.48,11.2
CA,Canada,2012,WASTE,12.09,11.2
CA,Canada,2012,FUGITIVE EMISSIONS FROM FUELS,0.02,11.2
CA,Canada,2012,INDUSTRIAL PROCESSES,23.06,11.2
CA,Canada,2013,ENERGY INDUSTRIES,180.35,11.28
CA,Canada,2013,MANUFACTURING INDUSTRIES AND CONSTRUCTION,156.87,11.28
CA,Canada,2013,TRANSPORT,150.47,11.28
CA,Canada,2013,RESIDENTIAL AND OTHER SECTORS,18.1,11.28
CA,Canada,2013,WASTE,36.09,11.28
CA,Canada,2013,FUGITIVE EMISSIONS FROM FUELS,2.42,11.28
CA,Canada,2013,INDUSTRIAL PROCESSES,25.29,11.28
CA,Canada,2014,ENERGY INDUSTRIES,173.88,11.08
CA,Canada,2014,MANUFACTURING INDUSTRIES AND CONSTRUCTION,36.96,11.08
CA,Canada,2014,TRANSPORT,50.93,11.08
CA,Canada,2014,RESIDENTIAL AND OTHER SECTORS,183.57,11.08
CA,Canada,2014,WASTE,3.42,11.08
CA,Canada,2014,FUGITIVE EMISSIONS FROM FUELS,8.89,11.08
CA,Canada,2014,INDUSTRIAL PROCESSES,101.74,11.08
CA,Canada,2015,ENERGY INDUSTRIES,264.88,10.71
CA,Canada,2015,MANUFACTURING INDUSTRIES AND CONSTRUCTION,68.84,10.71
CA,Canada,2015,TRANSPORT,112.5,10.71
CA,Canada,2015,RESIDENTIAL AND OTHER SECTORS,48.63,10.71
CA,Canada,2015,WASTE,15.52,10.71
CA,Canada,2015,FUGITIVE EMISSIONS FROM FUELS,25.64,10.71
CA,Canada,2015,INDUSTRIAL PROCESSES,4.99,10.71
CA,Canada,2016,ENERGY INDUSTRIES,214.19,11.33
CA,Canada,2016,MANUFACTURING INDUSTRIES AND CONSTRUCTION,65.31,11.33
CA,Canada,2016,TRANSPORT,72.57,11.33
CA,Canada,2016,RESIDENTIAL AND OTHER SECTORS,68.56,11.33
CA,Canada,2016,WASTE,0.63,11.33
CA,Canada,2016,FUGITIVE EMISSIONS FROM FUELS,32.62,11.33
CA,Canada,2016,INDUSTRIAL PROCESSES,118.13,11.33
CA,Canada,2017,ENERGY INDUSTRIES,171.4,11.23
CA,Canada,2017,MANUFACTURING INDUSTRIES AND CONSTRUCTION,217.23,11.23
CA,Canada,2017,TRANSPORT,24.34,11.23
CA,Canada,2017,RESIDENTIAL AND OTHER SECTORS,59.17,11.23
CA,Canada,2017,WASTE,12.39,11.23
CA,Canada,2017,FUGITIVE EMISSIONS FROM FUELS,15.32,11.23
CA,Canada,2017,INDUSTRIAL PROCESSES,67.26,11.23
CA,Canada,2018,ENERGY INDUSTRIES,225.95,11.6
CA,Canada,2018,MANUFACTURING INDUSTRIES AND CONSTRUCTION,187.61,11.6
CA,Canada,2018,TRANSPORT,15.43,11.6
CA,Canada,2018,RESIDENTIAL AND OTHER SECTORS,46.81,11.6
CA,Canada,2018,WASTE,2.03,11.6
CA,Canada,2018,FUGITIVE EMISSIONS FROM FUELS,73.19,11.6
CA,Canada,2018,INDUSTRIAL PROCESSES,34.91,11.6
CA,Canada,2019,ENERGY INDUSTRIES,213.84,11.62
CA,Canada,2019,MANUFACTURING INDUSTRIES AND CONSTRUCTION,65.46,11.62
CA,Canada,2019,TRANSPORT,229.3,11.62
CA,Canada,2019,RESIDENTIAL AND OTHER SECTORS,53.08,11.62
CA,Canada,2019,WASTE,0.44,11.62
CA,Canada,2019,FUGITIVE EMISSIONS FROM FUELS,22.53,11.62
CA,Canada,2019,INDUSTRIAL PROCESSES,2.27,11.62
CA,Canada,2020,ENERGY INDUSTRIES,197.66,10.9
CA,Canada,2020,MANUFACTURING INDUSTRIES AND CONSTRUCTION,234.67,10.9
CA,Canada,2020,TRANSPORT,27.17,10.9
CA,Canada,2020,RESIDENTIAL AND OTHER SECTORS,10.94,10.9
CA,Canada,2020,WASTE,13.12,10.9
CA,Canada,2020,FUGITIVE EMISSIONS FROM FUELS,2.72,10.9
CA,Canada,2020,INDUSTRIAL PROCESSES,64.07,10.9
CA,Canada,2021,ENERGY INDUSTRIES,111.97,11.11
CA,Canada,2021,MANUFACTURING INDUSTRIES AND CONSTRUCTION,117.19,11.11
CA,Canada,2021,TRANSPORT,156.56,11.11
CA,Canada,2021,RESIDENTIAL AND OTHER SECTORS,112.64,11.11
CA,Canada,2021,WASTE,5.31,11.11
CA,Canada,2021,FUGITIVE EMISSIONS FROM FUELS,46.53,11.11
CA,Canada,2021,INDUSTRIAL PROCESSES,10.84,11.11
CA,Canada,2022,ENERGY INDUSTRIES,31.72,11.94
CA,Canada,2022,MANUFACTURING INDUSTRIES AND CONSTRUCTION,156.83,11.94
CA,Canada,2022,TRANSPORT,305.15,11.94
CA,Canada,2022,RESIDENTIAL AND OTHER SECTORS,47.85,11.94
CA,Canada,2022,WASTE,30.51,11.94
CA,Canada,2022,FUGITIVE EMISSIONS FROM FUELS,3.69,11.94
CA,Canada,2022,INDUSTRIAL PROCESSES,27.16,11.94
CA,Canada,2023,ENERGY INDUSTRIES,193.72,11.43
CA,Canada,2023,MANUFACTURING INDUSTRIES AND CONSTRUCTION,100.31,11.43
CA,Canada,2023,TRANSPORT,110.58,11.43
CA,Canada,2023,RESIDENTIAL AND OTHER SECTORS,162.67,11.43
CA,Canada,2023,WASTE,0.19,11.43
CA,Canada,2023,FUGITIVE EMISSIONS FROM FUELS,2.01,11.43
CA,Canada,2023,INDUSTRIAL PROCESSES,7.92,11.43
AU,Australia,1990,ENERGY INDUSTRIES,131.33,10.17
AU,Australia,1990,MANUFACTURING INDUSTRIES AND CONSTRUCTION,58.9,10.17
AU,Australia,1990,TRANSPORT,56.6,10.17
AU,Australia,1990,RESIDENTIAL AND OTHER SECTORS,60.14,10.17
AU,Australia,1990,WASTE,0.01,10.17
AU,Australia,1990,FUGITIVE EMISSIONS FROM FUELS,0.14,10.17
AU,Australia,1990,INDUSTRIAL PROCESSES,3.17,10.17
AU,Australia,1991,ENERGY INDUSTRIES,72.98,9.98
AU,Australia,1991,MANUFACTURING INDUSTRIES AND CONSTRUCTION,49.9,9.98
AU,Australia,1991,TRANSPORT,91.7,9.98
AU,Australia,1991,RESIDENTIAL AND OTHER SECTORS,29.99,9.98
AU,Australia,1991,WASTE,0.36,9.98
AU,Australia,1991,FUGITIVE EMISSIONS FROM FUELS,8.37,9.98
AU,Australia,1991,INDUSTRIAL PROCESSES,51.1,9.98
AU,Australia,1992,ENERGY INDUSTRIES,48.38,9.87
AU,Australia,1992,MANUFACTURING INDUSTRIES AND CONSTRUCTION,63.56,9.87
AU,Australia,1992,TRANSPORT,44.83,9.87
AU,Australia,1992,RESIDENTIAL AND OTHER SECTORS,83.21,9.87
AU,Australia,1992,WASTE,1.15,9.87
AU,Australia,1992,FUGITIVE EMISSIONS FROM FUELS,6.83,9.87
AU,Australia,1992,INDUSTRIAL PROCESSES,53.05,9.87
AU,Australia,1993,ENERGY INDUSTRIES,40.31,10.23
AU,Australia,1993,MANUFACTURING INDUSTRIES AND CONSTRUCTION,74.3,10.23
AU,Australia,1993,TRANSPORT,88.29,10.23
AU,Australia,1993,RESIDENTIAL AND OTHER SECTORS,62.82,10.23
AU,Australia,1993,WASTE,44.02,10.23
AU,Australia,1993,FUGITIVE EMISSIONS FROM FUELS,0.67,10.23
AU,Australia,1993,INDUSTRIAL PROCESSES,1.66,10.23
AU,Australia,1994,ENERGY INDUSTRIES,49.87,9.84
AU,Australia,1994,MANUFACTURING INDUSTRIES AND CONSTRUCTION,64.31,9.84
AU,Australia,1994,TRANSPORT,71.45,9.84
AU,Australia,1994,RESIDENTIAL AND OTHER SECTORS,21.8,9.84
AU,Australia,1994,WASTE,24.31,9.84
AU,Australia,1994,FUGITIVE EMISSIONS FROM FUELS,40.93,9.84
AU,Australia,1994,INDUSTRIAL PROCESSES,27.47,9.84
AU,Australia,1995,ENERGY INDUSTRIES,70.7,10.05
AU,Australia,1995,MANUFACTURING INDUSTRIES AND CONSTRUCTION,161.77,10.05
AU,Australia,1995,TRANSPORT,31.38,10.05
AU,Australia,1995,RESIDENTIAL AND OTHER SECTORS,19.95,10.05
AU,Australia,1995,WASTE,5.11,10.05
AU,Australia,1995,FUGITIVE EMISSIONS FROM FUELS,3.07,10.05
AU,Australia,1995,INDUSTRIAL PROCESSES,14.39,10.05
AU,Australia,1996,ENERGY INDUSTRIES,114.64,10.44
AU,Australia,1996,MANUFACTURING INDUSTRIES AND CONSTRUCTION,92.11,10.44
AU,Australia,1996,TRANSPORT,16.55,10.44
AU,Australia,1996,RESIDENTIAL AND OTHER SECTORS,54.44,10.44
AU,Australia,1996,WASTE,0.22,10.44
AU,Australia,1996,FUGITIVE EMISSIONS FROM FUELS,4.82,10.44
AU,Australia,1996,INDUSTRIAL PROCESSES,35.7,10.44
AU,Australia,1997,ENERGY INDUSTRIES,58.46,10.16
AU,Australia,1997,MANUFACTURING INDUSTRIES AND CONSTRUCTION,73.81,10.16
AU,Australia,1997,TRANSPORT,39.86,10.16
AU,Australia,1997,RESIDENTIAL AND OTHER SECTORS,24.56,10.16
AU,Australia,1997,WASTE,6.79,10.16
AU,Australia,1997,FUGITIVE EMISSIONS FROM FUELS,46.83,10.16
AU,Australia,1997,INDUSTRIAL PROCESSES,59.7,10.16
AU,Australia,1998,ENERGY INDUSTRIES,157.11,10.51
AU,Australia,1998,MANUFACTURING INDUSTRIES AND CONSTRUCTION,78.96,10.51
AU,Australia,1998,TRANSPORT,38.9,10.51
AU,Australia,1998,RESIDENTIAL AND OTHER SECTORS,6.9,10.51
AU,Australia,1998,WASTE,3.77,10.51
AU,Australia,1998,FUGITIVE EMISSIONS FROM FUELS,6.39,10.51
AU,Australia,1998,INDUSTRIAL PROCESSES,28.44,10.51
AU,Australia,1999,ENERGY INDUSTRIES,27.41,10.46
AU,Australia,1999,MANUFACTURING INDUSTRIES AND CONSTRUCTION,87.99,10.46
AU,Australia,1999,TRANSPORT,96.13,10.46
AU,Australia,1999,RESIDENTIAL AND OTHER SECTORS,28.56,10.46
AU,Australia,1999,WASTE,23.55,10.46
AU,Australia,1999,FUGITIVE EMISSIONS FROM FUELS,4.01,10.46
AU,Australia,1999,INDUSTRIAL PROCESSES,51.39,10.46
AU,Australia,2000,ENERGY INDUSTRIES,125.74,10.9
AU,Australia,2000,MANUFACTURING INDUSTRIES AND CONSTRUCTION,38.83,10.9
AU,Australia,2000,TRANSPORT,85.51,10.9
AU,Australia,2000,RESIDENTIAL AND OTHER SECTORS,38.21,10.9
AU,Australia,2000,WASTE,33.8,10.9
AU,Australia,2000,FUGITIVE EMISSIONS FROM FUELS,0.03,10.9
AU,Australia,2000,INDUSTRIAL PROCESSES,10.27,10.9
AU,Australia,2001,ENERGY INDUSTRIES,25.68,10.29
AU,Australia,2001,MANUFACTURING INDUSTRIES AND CONSTRUCTION,147.57,10.29
AU,Australia,2001,TRANSPORT,69.96,10.29
AU,Australia,2001,RESIDENTIAL AND OTHER SECTORS,33.24,10.29
AU,Australia,2001,WASTE,20.71,10.29
AU,Australia,2001,FUGITIVE EMISSIONS FROM FUELS,1.2,10.29
AU,Australia,2001,INDUSTRIAL PROCESSES,15.48,10.29
AU,Australia,2002,ENERGY INDUSTRIES,87.58,10.59
AU,Australia,2002,MANUFACTURING INDUSTRIES AND CONSTRUCTION,54.66,10.59
AU,Australia,2002,TRANSPORT,34.27,10.59
AU,Australia,2002,RESIDENTIAL AND OTHER SECTORS,67.31,10.59
AU,Australia,2002,WASTE,0.48,10.59
AU,Australia,2002,FUGITIVE EMISSIONS FROM FUELS,28.33,10.59
AU,Australia,2002,INDUSTRIAL PROCESSES,50.47,10.59
AU,Australia,2003,ENERGY INDUSTRIES,97.57,10.73
AU,Australia,2003,MANUFACTURING INDUSTRIES AND CONSTRUCTION,126.2,10.73
AU,Australia,2003,TRANSPORT,38.15,10.73
AU,Australia,2003,RESIDENTIAL AND OTHER SECTORS,19.87,10.73
AU,Australia,2003,WASTE,23.57,10.73
AU,Australia,2003,FUGITIVE EMISSIONS FROM FUELS,6.85,10.73
AU,Australia,2003,INDUSTRIAL PROCESSES,15.08,10.73
AU,Australia,2004,ENERGY INDUSTRIES,37.73,10.99
AU,Australia,2004,MANUFACTURING INDUSTRIES AND CONSTRUCTION,161.01,10.99
AU,Australia,2004,TRANSPORT,52.41,10.99
AU,Australia,2004,RESIDENTIAL AND OTHER SECTORS,34.81,10.99
AU,Australia,2004,WASTE,0.46,10.99
AU,Australia,2004,FUGITIVE EMISSIONS FROM FUELS,10.82,10.99
AU,Australia,2004,INDUSTRIAL PROCESSES,37.99,10.99
AU,Australia,2005,ENERGY INDUSTRIES,20.45,10.66
AU,Australia,2005,MANUFACTURING INDUSTRIES AND CONSTRUCTION,43.87,10.66
AU,Australia,2005,TRANSPORT,185.37,10.66
AU,Australia,2005,RESIDENTIAL AND OTHER SECTORS,31.49,10.66
AU,Australia,2005,WASTE,7.16,10.66
AU,Australia,2005,FUGITIVE EMISSIONS FROM FUELS,3.87,10.66
AU,Australia,2005,INDUSTRIAL PROCESSES,33.03,10.66
AU,Australia,2006,ENERGY INDUSTRIES,108.64,10.59
AU,Australia,2006,MANUFACTURING INDUSTRIES AND CONSTRUCTION,36.95,10.59
AU,Australia,2006,TRANSPORT,16.93,10.59
AU,Australia,2006,RESIDENTIAL AND OTHER SECTORS,71.77,10.59
AU,Australia,2006,WASTE,47.78,10.59
AU,Australia,2006,FUGITIVE EMISSIONS FROM FUELS,0.09,10.59
AU,Australia,2006,INDUSTRIAL PROCESSES,40.86,10.59
AU,Australia,2007,ENERGY INDUSTRIES,173.97,10.69
AU,Australia,2007,MANUFACTURING INDUSTRIES AND CONSTRUCTION,33.11,10.69
AU,Australia,2007,TRANSPORT,60.33,10.69
AU,Australia,2007,RESIDENTIAL AND OTHER SECTORS,35.27,10.69
AU,Australia,2007,WASTE,3.56,10.69
AU,Australia,2007,FUGITIVE EMISSIONS FROM FUELS,3.37,10.69
AU,Australia,2007,INDUSTRIAL PROCESSES,16.38,10.69
AU,Australia,2008,ENERGY INDUSTRIES,74.31,10.83
AU,Australia,2008,MANUFACTURING INDUSTRIES AND CONSTRUCTION,46.42,10.83
AU,Australia,2008,TRANSPORT,62.1,10.83
AU,Australia,2008,RESIDENTIAL AND OTHER SECTORS,65.92,10.83
AU,Australia,2008,WASTE,54.43,10.83
AU,Australia,2008,FUGITIVE EMISSIONS FROM FUELS,14.77,10.83
AU,Australia,2008,INDUSTRIAL PROCESSES,12.39,10.83
AU,Australia,2009,ENERGY INDUSTRIES,137.81,9.97
AU,Australia,2009,MANUFACTURING INDUSTRIES AND CONSTRUCTION,57.81,9.97
AU,Australia,2009,TRANSPORT,31.98,9.97
AU,Australia,2009,RESIDENTIAL AND OTHER SECTORS,44.88,9.97
AU,Australia,2009,WASTE,28.01,9.97
AU,Australia,2009,FUGITIVE EMISSIONS FROM FUELS,1.31,9.97
AU,Australia,2009,INDUSTRIAL PROCESSES,2.24,9.97
AU,Australia,2010,ENERGY INDUSTRIES,78.67,10.9
AU,Australia,2010,MANUFACTURING INDUSTRIES AND CONSTRUCTION,33.02,10.9
AU,Australia,2010,TRANSPORT,99.02,10.9
AU,Australia,2010,RESIDENTIAL AND OTHER SECTORS,46.78,10.9
AU,Australia,2010,WASTE,7.66,10.9
AU,Australia,2010,FUGITIVE EMISSIONS FROM FUELS,0.93,10.9
AU,Australia,2010,INDUSTRIAL PROCESSES,66.47,10.9
AU,Australia,2011,ENERGY INDUSTRIES,45.51,11.22
AU,Australia,2011,MANUFACTURING INDUSTRIES AND CONSTRUCTION,188.8,11.22
AU,Australia,2011,TRANSPORT,28.86,11.22
